"age","sst","sst_sd","sst_upr","sst_lwr","cell_lon","cell_lat","dist_km"
19500,3.04321622848511,0.11916721612215,3.28155066072941,2.80488179624081,357.170593261719,60.5937194824219,72.982811110187
19700,3.03184127807617,0.148119211196899,3.32807970046997,2.73560285568237,357.170593261719,60.5937194824219,72.982811110187
19900,2.97183775901794,0.161716401576996,3.29527056217194,2.64840495586395,357.170593261719,60.5937194824219,72.982811110187
20100,2.88521957397461,0.142711013555527,3.17064160108566,2.59979754686356,357.170593261719,60.5937194824219,72.982811110187
20300,2.88882327079773,0.164418622851372,3.21766051650047,2.55998602509499,357.170593261719,60.5937194824219,72.982811110187
20500,2.92002439498901,0.197059705853462,3.31414380669594,2.52590498328209,357.170593261719,60.5937194824219,72.982811110187
20700,2.96615552902222,0.150331690907478,3.26681891083717,2.66549214720726,357.170593261719,60.5937194824219,72.982811110187
20900,2.93379831314087,0.151669457554817,3.2371372282505,2.63045939803123,357.170593261719,60.5937194824219,72.982811110187
21100,3.06793236732483,0.168998464941978,3.40592929720879,2.72993543744087,357.170593261719,60.5937194824219,72.982811110187
21300,3.07376027107239,0.167519643902779,3.40879955887794,2.73872098326683,357.170593261719,60.5937194824219,72.982811110187
21500,3.11986970901489,0.215612918138504,3.5510955452919,2.68864387273788,357.170593261719,60.5937194824219,72.982811110187
21700,3.25120973587036,0.150359690189362,3.55192911624908,2.95049035549164,357.170593261719,60.5937194824219,72.982811110187
21900,3.39635014533997,0.107220143079758,3.61079043149948,3.18190985918045,357.170593261719,60.5937194824219,72.982811110187
22100,3.48009347915649,0.105395779013634,3.69088503718376,3.26930192112923,357.170593261719,60.5937194824219,72.982811110187
22300,3.50532793998718,0.151830956339836,3.80898985266685,3.20166602730751,357.170593261719,60.5937194824219,72.982811110187
22500,3.67489671707153,0.173080831766129,4.02105838060379,3.32873505353928,357.170593261719,60.5937194824219,72.982811110187
22700,3.75730848312378,0.274491220712662,4.3062909245491,3.20832604169846,357.170593261719,60.5937194824219,72.982811110187
22900,3.89352107048035,0.143701493740082,4.18092405796051,3.60611808300018,357.170593261719,60.5937194824219,72.982811110187
23100,3.95776557922363,0.154694095253944,4.26715376973152,3.64837738871574,357.170593261719,60.5937194824219,72.982811110187
23300,3.87813568115234,0.178851589560509,4.23583886027336,3.52043250203133,357.170593261719,60.5937194824219,72.982811110187
23500,4.10505390167236,0.242713809013367,4.5904815196991,3.61962628364563,357.170593261719,60.5937194824219,72.982811110187
23700,4.0547571182251,0.146450936794281,4.34765899181366,3.76185524463654,357.170593261719,60.5937194824219,72.982811110187
23900,4.43723058700562,0.149350300431252,4.73593118786812,4.13852998614311,357.170593261719,60.5937194824219,72.982811110187
